,username,id,date,retweet,likes,text,Symbol,Subjectivity,Polarity,Score
1091,IBDinvestors,1321489964778094594,2020-10-28 16:32:14,3,13,"b'WATCH:  stock is taking a hit on earnings, after more than doubling in 2020 \xe2\x80\x93 CFO Andy Brown tells IBD\xe2\x80\x99s  about $CHGG\xe2\x80\x99s growth plans &amp; how they\xe2\x80\x99re like the Amazon Prime of online education. Full interview here  '",['CHGG'],0.525,0.425,Positive
1094,IBDinvestors,1320820004971921408,2020-10-26 20:10:03,8,23,"b'The S&amp;P 500 broke support at its 50-day line Monday, but Quidel surged with earnings due soon $QDEL $DXCM $PODD '","['QDEL', 'DXCM', 'PODD']",0.375,-0.125,Negative
1095,IBDinvestors,1320052266079051779,2020-10-24 17:19:20,4,0,b'How to prep for a pivotal market week; When to buy these four tech giants  $MSFT $ADBE $CRM $TSLA $\xe2\x80\xa6',"['MSFT', 'ADBE', 'CRM', 'TSLA']",0.8,0.5,Positive
1096,IBDinvestors,1319732112006639616,2020-10-23 20:07:09,3,24,"b'Stock market analysis: Major indexes hold support, but pivotal week looms; Taiwan Semi, Microsoft In Focus $TSM $MSFT '","['TSM', 'MSFT']",0.65,0.28125,Positive
1097,IBDinvestors,1319393107272716288,2020-10-22 21:40:04,4,31,"b"". lead advisor at 7investing, joined  on the podcast this week to discuss why investors shouldn't be afraid to buy expensive names like Zoom and Shopify. Plus, we take a look at 3 potential stock ideas: $BLFS, $GDRX + $BIGC. See ! ""","['BLFS', 'GDRX', 'BIGC']",0.8666666666666667,-0.3666666666666667,Negative
1098,IBDinvestors,1319369203296530432,2020-10-22 20:05:05,0,13,"b'Major stock indexes ended near session highs Thursday, but homebuilders sat the rally out $MTH $CMG $U '","['MTH', 'CMG', 'U']",0.45,0.08125,Positive
1099,IBDinvestors,1319349322866167813,2020-10-22 18:46:05,2,0,"b""Check out today's IBD Stock Of The Day by  on $TSLA. After another earnings beat late Wed., Tesla is rallying o\xe2\x80\xa6""",['TSLA'],0.6,-0.3,Negative
1100,IBDinvestors,1319006006504947712,2020-10-21 20:01:52,3,18,"b'Stocks saw some big winners and big losers in a flat session. Snap jumped on earnings, PayPal broke out, while Zoom round tripped recent gains $SNAP $PYPL $ZM '","['SNAP', 'PYPL', 'ZM']",0.19583333333333333,-0.07083333333333335,Negative
1102,IBDinvestors,1318280880679313408,2020-10-19 20:00:29,3,26,"b'Nasdaq suffers 5th straight loss, but Apple has new buy point, Microsoft, Nvidia forging handles $AAPL $MSFT $NVDA '","['AAPL', 'MSFT', 'NVDA']",0.5181818181818182,-0.08787878787878788,Negative
1104,IBDinvestors,1317194395372851200,2020-10-16 20:03:10,3,17,"b'Stock market analysis: Rally nears turning point, but which way? Shopify, PayPal near buy points $SHOP $PYPL '","['SHOP', 'PYPL']",0.4,0.1,Positive
1105,IBDinvestors,1317194388846432257,2020-10-16 20:03:09,2,5,"b'Stock market analysis: Rally nears turning point, but which way? Shopify, PayPal near buy points $SHOP $PYPL '","['SHOP', 'PYPL']",0.4,0.1,Positive
1112,IBDinvestors,1315744029754052608,2020-10-12 19:59:56,8,17,"b'Stocks soar as Amazon, other megacap techs spike; Veeva, Shift 4 Payments break out $AMZN $VEEV $FOUR '","['AMZN', 'VEEV', 'FOUR']",0.375,-0.125,Negative
1113,IBDinvestors,1315432085658775552,2020-10-11 23:20:23,1,0,b'Futures rise modestly despite stimulus deal doubts. \n $AAPL $AMZN $TSM $ASML $UNH',"['AAPL', 'AMZN', 'TSM', 'ASML', 'UNH']",0.9,0.1,Positive
1114,IBDinvestors,1314657156499529730,2020-10-09 20:01:05,2,14,"b'Nasdaq, top stocks power higher on stimulus buzz, Datadog, Veeva,  in buy areas $DDOG $VEEV $JD '","['DDOG', 'VEEV', 'JD']",0.5,0.375,Positive
1115,IBDinvestors,1314350973700239360,2020-10-08 23:44:26,5,0,"b""Futures rise as President Trump favors stimulus 'big deal' again; three new breakouts\n $BABA $PHM $\xe2\x80\xa6""","['BABA', 'PHM']",0.2772727272727273,0.06818181818181818,Positive
1118,IBDinvestors,1314286984978989057,2020-10-08 19:30:10,1,17,"b'. joined  on the podcast this week to discuss current stock market action + the importance of a key component in the CAN SLIM investing system. Bonus: we take a look at four stocks: $AMWL, $AXNX, $NKE, + $BYND. See  for more! '","['AMWL', 'AXNX', 'NKE', 'BYND']",0.5,0.18125,Positive
1119,IBDinvestors,1313932444706336769,2020-10-07 20:01:21,2,9,"b'Stocks power higher on latest Trump tweet; Etsy, Alibaba, Epam Clear Buy Points $ETSY $BABA $EPAM '","['ETSY', 'BABA', 'EPAM']",0.5944444444444444,0.2833333333333333,Positive
1122,IBDinvestors,1313467969830297600,2020-10-06 13:15:41,1,11,"b'Boasting superior fundamentals and technical action,  boasts 2 quarters in a row of profitability, with revenue up more than 80% for 4 straight quarters. CEO  provides an inside look at their impressive growth. WATCH Here:  $CRWD '",['CRWD'],0.5,0.4166666666666667,Positive
1123,IBDinvestors,1313266884536668160,2020-10-05 23:56:39,7,0,"b'Trump, market rally make quick recovery; These five stocks flash buy signals\n $AAPL $NVDA $AYX $MRV\xe2\x80\xa6'","['AAPL', 'NVDA', 'AYX', 'MRV']",0.5,0.3333333333333333,Positive
1126,IBDinvestors,1313105584988749824,2020-10-05 13:15:42,0,12,"b'On an ALL-NEW InvestingStrategies,  talks with  CEO  about what makes $CRWD stand out. Plus, we break down the potential impact of the 2020election on the stock market &amp; discuss long-term investing with ETFs. WATCH:  '",['CRWD'],0.6444444444444445,-0.07777777777777779,Negative
1129,IBDinvestors,1311760265621336065,2020-10-01 20:09:53,2,13,b'The tech-heavy Nasdaq led the way as the index moved above its September 10th intraday high. $CRWD $DECK $W ',"['CRWD', 'DECK', 'W']",0.31999999999999995,0.08,Positive
1130,IBDinvestors,1311758808234913792,2020-10-01 20:04:05,1,6,b'The tech-heavy Nasdaq led the way as the index moved above its September 10th intraday high. $CRWD $DECK $W ',"['CRWD', 'DECK', 'W']",0.31999999999999995,0.08,Positive
1131,IBDinvestors,1311751500780240896,2020-10-01 19:35:03,2,17,"b""Scott St. Clair of  joined  on this week's podcast to discuss the current market + why it\xe2\x80\x99s important for investors to stay flexible in times of market volatility. Plus, we take a look at 3 potential stocks: $JD, $PYPL + $SNOW. See ! ""","['JD', 'PYPL', 'SNOW']",0.7999999999999999,0.13333333333333333,Positive
1132,IBDinvestors,1311396373724459008,2020-09-30 20:03:54,3,20,"b'Stocks rally solidly, but off highs; more leaders break out and set up $CRM SAIL $LEN '","['CRM', 'LEN']",0.3,0.25,Positive
1133,IBDinvestors,1311396362462740480,2020-09-30 20:03:52,0,5,"b'Stocks rally solidly, but off highs; more leaders break out and set up $CRM SAIL $LEN '","['CRM', 'LEN']",0.3,0.25,Positive
1134,IBDinvestors,1311032997244628992,2020-09-29 19:59:59,4,16,b'Stock indexes didn\xe2\x80\x99t give up much ground Tuesday after strong gains Monday $BYND $AXNX $ENTG ',"['BYND', 'AXNX', 'ENTG']",0.4666666666666667,0.31666666666666665,Positive
1135,IBDinvestors,1311032983692800002,2020-09-29 19:59:55,0,2,b'Stock indexes didn\xe2\x80\x99t give up much ground Tuesday after strong gains Monday $BYND $AXNX $ENTG ',"['BYND', 'AXNX', 'ENTG']",0.4666666666666667,0.31666666666666665,Positive
1136,IBDinvestors,1310670607327977472,2020-09-28 19:59:58,4,20,b'Leadership was broad-based Monday as the Nasdaq gapped above its 50-day moving average $TGT $MRVL $ADBE ',"['TGT', 'MRVL', 'ADBE']",0.25,-0.075,Negative
1137,IBDinvestors,1310670587732193280,2020-09-28 19:59:53,2,8,b'Leadership was broad-based Monday as the Nasdaq gapped above its 50-day moving average $TGT $MRVL $ADBE ',"['TGT', 'MRVL', 'ADBE']",0.25,-0.075,Negative
1139,IBDinvestors,1309584414779686912,2020-09-25 20:03:50,0,18,"b'Strong stock market rally missing this; Qualcomm, Broadcom among chipmakers to watch $QCOM $AVGO '","['QCOM', 'AVGO']",0.39166666666666666,0.11666666666666664,Positive
1141,IBDinvestors,1309222237392662528,2020-09-24 20:04:40,3,10,b'The Nasdaq held a modest gain in afternoon trading Wednesday after rising 1.6% intraday $NVCR $DRI $EAT ',"['NVCR', 'DRI', 'EAT']",0.9,0.1,Positive
1142,IBDinvestors,1309169610554511362,2020-09-24 16:35:33,0,8,b'Sponsored  The cloud storage market could triple in value to over $100 billion annually by 2024. For financial services that means more market data in the cloud. ',['100'],0.25,0.25,Positive
1143,IBDinvestors,1308912165777219586,2020-09-23 23:32:33,5,0,"b'Nasdaq, tech giants sell off in bearish action; what to do now \n $TSLA $AAPL $AMZN $NFLX $MSFT $VWA\xe2\x80\xa6'","['TSLA', 'AAPL', 'AMZN', 'NFLX', 'MSFT', 'VWA']",0.1,0.1,Positive
1144,IBDinvestors,1308864638176710656,2020-09-23 20:23:41,4,22,b'Our  &amp;  had a lot to say about Tesla and ElonMusk on IBD Live as $TSLA moved sharply lower after its BatteryDay announcements. Where do YOU think Tesla is headed next? Up or down? Sound off below! ',['TSLA'],0.38777777777777783,0.07116161616161616,Positive
1146,IBDinvestors,1308813941095772161,2020-09-23 17:02:14,0,4,"b'Free access week may be over, but you can get 4 more weeks of MarketSmith for only $24.95!  stocks profit investing '",['24'],0.7666666666666666,0.3,Positive
1147,IBDinvestors,1308498115700224000,2020-09-22 20:07:16,8,22,"b'Stock market rally finally gets a win; Amazon, Target, Snap in focus $AMZN $TGT $SNAP '","['AMZN', 'TGT', 'SNAP']",0.7,0.4,Positive
1148,IBDinvestors,1308171428471152643,2020-09-21 22:29:07,3,0,"b""Tech leaders save market rally, but it's still time to be defensive. $TSLA tumbles late on Elon Musk's Tesla Battery Day n\xe2\x80\xa6""",['TSLA'],0.6,-0.3,Negative
1149,IBDinvestors,1308134929318830080,2020-09-21 20:04:05,4,15,"b'Sellers were in the stock market again Monday as financial stocks sold off, but there were several bright spots $QCOM $TOL $BABA '","['QCOM', 'TOL', 'BABA']",0.26666666666666666,0.23333333333333336,Positive
1150,IBDinvestors,1308134920380850177,2020-09-21 20:04:03,1,5,"b'Sellers were in the stock market again Monday as financial stocks sold off, but there were several bright spots $QCOM $TOL $BABA '","['QCOM', 'TOL', 'BABA']",0.26666666666666666,0.23333333333333336,Positive
1152,IBDinvestors,1307048628540731392,2020-09-18 20:07:31,2,6,"b'Analyzing the stock market\xe2\x80\x99s wild week and creating a new game plan; Lennar, Epam in focus $LEN $EPAM '","['LEN', 'EPAM']",0.41818181818181815,-0.05454545454545456,Negative
1155,IBDinvestors,1306686641256321024,2020-09-17 20:09:06,3,19,"b'Sellers were in the stock market for a second straight session Thursday, but pockets of strength are out there $KC $TGT $LEN '","['KC', 'TGT', 'LEN']",0.2,0.1,Positive
1156,IBDinvestors,1306594232639959044,2020-09-17 14:01:55,10,17,"b""It's MarketSmithFreeAccess Week! Name 3 stocks on our Near Pivot list today! Respond with MarketSmithFreeAccess to win this $25 Amazon Gift Card! prizes money""",['25'],0.4,0.5625,Positive
1159,IBDinvestors,1305953080211574786,2020-09-15 19:34:12,8,19,"b""It's MarketSmithFreeAccess Week! What\xe2\x80\x99s $TSLA\xe2\x80\x99s Composite Rating today in MarketSmith? Respond with MarketSmithFreeAccess and the right answer will receive a $25 Amazon gift card! prizes money""","['TSLA', '25']",0.5357142857142857,0.3571428571428571,Positive
1162,IBDinvestors,1305281020841820161,2020-09-13 23:03:40,6,0,"b""Bulls try to make a stand as futures point to higher open, but market rally is livin' on the edge. $NVDA $MSFT $AAPL $TSLA\xe2\x80\xa6""","['NVDA', 'MSFT', 'AAPL', 'TSLA']",0.5,0.125,Positive
1163,IBDinvestors,1304511393190875144,2020-09-11 20:05:27,4,27,"b'Nasdaq hits new lows to cap bearish stock market week; Target, Chipotle stand out $TGT $CMG '","['TGT', 'CMG']",0.45454545454545453,0.13636363636363635,Positive
1164,IBDinvestors,1304166522953306112,2020-09-10 21:15:03,3,22,"b"". joined this week's podcast with  to discuss the current market rally under pressure and how social media can help with investing. Plus, we take a look at several potential watchlist stocks: $WMT, $BYND, $DKNG + more! See  ""","['WMT', 'BYND', 'DKNG']",0.39333333333333337,0.13166666666666665,Positive
1165,IBDinvestors,1304148753121595392,2020-09-10 20:04:27,2,24,b'Sellers were back in the stock market Thursday after a strong rally Wednesday $ALGN $ADBE $LEN ',"['ALGN', 'ADBE', 'LEN']",0.36666666666666664,0.21666666666666665,Positive
1166,IBDinvestors,1304148738533814272,2020-09-10 20:04:23,0,4,b'Sellers were back in the stock market Thursday after a strong rally Wednesday $ALGN $ADBE $LEN ',"['ALGN', 'ADBE', 'LEN']",0.36666666666666664,0.21666666666666665,Positive
1167,IBDinvestors,1303827543045410817,2020-09-09 22:48:04,4,0,"b""Strong stock market rebound today, but here's why you should remain cautious; RH skyrockets on earnings $TSLA $AAPL $RH $Z\xe2\x80\xa6""","['TSLA', 'AAPL', 'RH', 'Z']",0.7333333333333333,0.4333333333333333,Positive
1171,IBDinvestors,1301975252990263297,2020-09-04 20:07:44,4,22,"b'Analyzing the stock market rally\xe2\x80\x99s wild week; Taiwan Semi, Intuitive Surgical act well $TSM $ISRG '","['TSM', 'ISRG']",0.4,0.1,Positive
1172,IBDinvestors,1301626224738029569,2020-09-03 21:00:49,10,36,"b""O\xe2\x80\x99Neil Global Advisors CEO  joined  on this week's podcast to discuss parallels between the 1999 stock market and the current bull market. He also analyzed $ZM + $TSLA as potential case studies of a rare sell signal. See  for more! ""","['ZM', 'TSLA']",0.5599999999999999,0.185,Positive
1173,IBDinvestors,1301612101908135936,2020-09-03 20:04:42,6,18,"b'A long-awaited market pullback finally came to fruition Thursday, but there was one bright spot $NVDA $NET $FIVE '","['NVDA', 'NET', 'FIVE']",0.6,0.23333333333333336,Positive
1174,IBDinvestors,1301520492646539267,2020-09-03 14:00:41,2,4,"b""Blank check IPOs are the latest craze to hit the stockmarket, with VirginGalactic $SPCE, DraftKings $DKNG and Nikola $NKLA among the most popular. But what are SPACs? IBD's Matt Krantz breaks down what you should know before buying in. Watch HERE:  ""","['SPCE', 'DKNG', 'NKLA']",0.5177777777777777,0.28888888888888886,Positive
1175,IBDinvestors,1301248704423231488,2020-09-02 20:00:41,3,12,b'S&amp;P 500 outperformed today after an early morning shakeout in growth names $DXCM $MPWR $BWA ',"['DXCM', 'MPWR', 'BWA']",0.3,0.1,Positive
1176,IBDinvestors,1301199573851860994,2020-09-02 16:45:28,3,9,"b""Hope you didn't blink. You might have missed the birth of new $100 billion megacap stock giants. """,['100'],0.45454545454545453,0.13636363636363635,Positive
1177,IBDinvestors,1301142965230936070,2020-09-02 13:00:31,0,7,"b""Cadence has surged in this marketrally, with shares roaring to new highs in May and never looking back.  CEO Lip-Bu Tan joins IBD to discuss the factors contributing to the company's solid financial gains. $CDNS Watch HERE:  """,['CDNS'],0.13863636363636364,0.03409090909090909,Positive
1178,IBDinvestors,1300887028809170949,2020-09-01 20:03:31,3,23,"b'Software stocks zoom; Dynatrace, MongoDB break out; Nasdaq near buy point $DT $MDB $NDAQ '","['DT', 'MDB', 'NDAQ']",0.4,0.1,Positive
1179,IBDinvestors,1300784282957479938,2020-09-01 13:15:15,7,15,"b""ALL-NEW episode of InvestingStrategies w/  is here! $CDNS CEO Lip-Bu Tan on 's solid financial track record, IBD's  on SPACs &amp;  on strength in large cap tech stocks. WATCH here:  $AAPL $AMZN $MSFT $FB ""","['CDNS', 'AAPL', 'AMZN', 'MSFT', 'FB']",0.1761904761904762,0.07142857142857142,Positive
1180,IBDinvestors,1300524891725131776,2020-08-31 20:04:31,7,16,"b'Stocks splits boosted shares of Tesla and Apple Monday, but several other stocks scored big gains $WST $CRWD $RGEN '","['WST', 'CRWD', 'RGEN']",0.15833333333333333,-0.041666666666666664,Negative
1184,IBDinvestors,1299081778318237697,2020-08-27 20:30:06,3,9,"b'. SVP at  joined  this week to discuss thematic investing, and the divergence between growth + value stocks in the current market rally. Plus, we take a look at two ETF themes: $SNSR and $GNOM!  for more investing money '","['SNSR', 'GNOM']",0.3,0.16666666666666666,Positive
1185,IBDinvestors,1299075334621425664,2020-08-27 20:04:30,4,13,b'The Nasdaq recovered nicely Thursday after a 1% intraday drop $WMT $ABT $ISRG ',"['WMT', 'ABT', 'ISRG']",1.0,0.6,Positive
1186,IBDinvestors,1299046694420529156,2020-08-27 18:10:41,6,11,"b""U.S. government approval of a cheap and fast coronavirus test from Abbott Laboratories (ABT), and word of a pending $750 million U.S. supply agreement, sent the company's stock soaring to a record high Thursday.\n""",['750'],0.6133333333333333,0.25333333333333335,Positive
1187,IBDinvestors,1298712616013987844,2020-08-26 20:03:11,3,11,b' set the tone at the open as the Nasdaq moved strongly higher $CRM $COUP $NFLX ',"['CRM', 'COUP', 'NFLX']",0.5,0.125,Positive
1189,IBDinvestors,1298017655597801477,2020-08-24 22:01:39,0,2,b'Take this survey and win one of ten $50 cash prizes! Click here --&gt;   prize survey ',['50'],0.2,0.4,Positive
1190,IBDinvestors,1297988449337667586,2020-08-24 20:05:36,3,16,"b'The Nasdaq touched another new high Monday, but sellers knocked the index off highs by the close $RKT $BABA $AMZN '","['RKT', 'BABA', 'AMZN']",0.4972727272727272,0.1481818181818182,Positive
1191,IBDinvestors,1297855226591031296,2020-08-24 11:16:13,3,0,"b'Futures signal strong gains, helped by coronavirus treatment hopes. Alibaba signals clear breakout $BABA $ADBE $TSLA $AAPL\xe2\x80\xa6'","['BABA', 'ADBE', 'TSLA', 'AAPL']",0.5583333333333333,0.26666666666666666,Positive
1192,IBDinvestors,1297255488665587712,2020-08-22 19:33:04,13,0,b'A long-term warning for the market rally; Five top stocks offering early buy points \n$AAPL $TSLA $B\xe2\x80\xa6',"['AAPL', 'TSLA', 'B']",0.4,0.3,Positive
